,Unnamed: 0,sub,band,lang,lab,ch,mod,r
39281,39281,SD019,ap,cat,labeled,ROF3,full,-0.0970105378464968
39282,39282,SD019,ap,cat,labeled,RIP6,linear,0.09359417305564506
39283,39283,SD019,ap,cat,labeled,RIP6,full,-0.09642439232851434
39284,39284,SD019,ap,cat,labeled,LPC7,linear,-0.07962753205314205
39285,39285,SD019,ap,cat,labeled,LPC7,full,-0.03946495215754815
39286,39286,SD019,ap,cat,labeled,ROF9,linear,0.10444885653795108
39287,39287,SD019,ap,cat,labeled,ROF9,full,0.04401168140256361
39288,39288,SD019,ap,cat,labeled,RIP15,linear,0.0024850509709543425
39289,39289,SD019,ap,cat,labeled,RIP15,full,0.036322510979801534
39290,39290,SD019,ap,cat,labeled,LHB5,linear,0.06771633670647602
39291,39291,SD019,ap,cat,labeled,LHB5,full,0.057781590692507524
39292,39292,SD019,ap,cat,labeled,LHH15,linear,-0.16243094496631275
39293,39293,SD019,ap,cat,labeled,LHH15,full,0.02459923057351932
39294,39294,SD019,ap,cat,labeled,RPC5,linear,-0.03942099399348986
39295,39295,SD019,ap,cat,labeled,RPC5,full,0.06125376755575687
39296,39296,SD019,ap,cat,labeled,RHB14,linear,0.07671634209186354
39297,39297,SD019,ap,cat,labeled,RHB14,full,0.034225926182869244
39298,39298,SD019,ap,cat,labeled,LPC13,linear,0.11835353645856007
39299,39299,SD019,ap,cat,labeled,LPC13,full,-0.027246959695721985
39300,39300,SD019,ap,cat,labeled,LIP4,linear,-0.21073011211243944
39301,39301,SD019,ap,cat,labeled,LIP4,full,-0.0379738146314934
39302,39302,SD019,ap,cat,labeled,LOF1,linear,0.042978287568805514
39303,39303,SD019,ap,cat,labeled,LOF1,full,-0.007483097539001642
39304,39304,SD019,ap,cat,labeled,LOF14,linear,0.024502100847272446
39305,39305,SD019,ap,cat,labeled,LOF14,full,-0.061515139204479416
39306,39306,SD019,ap,cat,labeled,LHH4,linear,-0.157121389000189
39307,39307,SD019,ap,cat,labeled,LHH4,full,-0.1184333614752076
39308,39308,SD019,ap,cat,labeled,LIA16,linear,-0.06966651270527993
39309,39309,SD019,ap,cat,labeled,LIA16,full,0.012593448330554351
39310,39310,SD019,ap,cat,labeled,LA16,linear,-0.08536514532711555
39311,39311,SD019,ap,cat,labeled,LA16,full,0.04072374986761942
39312,39312,SD019,bp,eng,unlabeled,LPC1,linear,0.18249532202088736
39313,39313,SD019,bp,eng,unlabeled,LPC1,full,-0.029614300817174487
39314,39314,SD019,bp,eng,unlabeled,ROF5,linear,-0.09353894125144784
39315,39315,SD019,bp,eng,unlabeled,ROF5,full,-0.018591007269930442
39316,39316,SD019,bp,eng,unlabeled,LOF15,linear,-0.049054191950422515
39317,39317,SD019,bp,eng,unlabeled,LOF15,full,-0.010358288631892306
39318,39318,SD019,bp,eng,unlabeled,RHB1,linear,0.18795094869416726
39319,39319,SD019,bp,eng,unlabeled,RHB1,full,0.1814877405869776
39320,39320,SD019,bp,eng,unlabeled,LA4,linear,-0.07777195279513012
39321,39321,SD019,bp,eng,unlabeled,LA4,full,-0.17268409460610729
39322,39322,SD019,bp,eng,unlabeled,RA3,linear,-0.05290808842804775
39323,39323,SD019,bp,eng,unlabeled,RA3,full,0.08093022131472223
39324,39324,SD019,bp,eng,unlabeled,LHH14,linear,0.05887500925969756
39325,39325,SD019,bp,eng,unlabeled,LHH14,full,-0.017256286018372268
39326,39326,SD019,bp,eng,unlabeled,RA12,linear,0.02133297797515849
39327,39327,SD019,bp,eng,unlabeled,RA12,full,0.020964808042897343
39328,39328,SD019,bp,eng,unlabeled,RA9,linear,-0.049942240605665364
39329,39329,SD019,bp,eng,unlabeled,RA9,full,0.02826937843001968
39330,39330,SD019,bp,eng,unlabeled,RIP14,linear,0.025097895518677152
39331,39331,SD019,bp,eng,unlabeled,RIP14,full,-0.0189643823528155
39332,39332,SD019,bp,eng,unlabeled,LIM3,linear,0.07579571255245489
39333,39333,SD019,bp,eng,unlabeled,LIM3,full,0.052395312350795566
39334,39334,SD019,bp,eng,unlabeled,LPC12,linear,0.07576548791801832
39335,39335,SD019,bp,eng,unlabeled,LPC12,full,0.07430520053525444
39336,39336,SD019,bp,eng,unlabeled,RIA4,linear,0.01226847221539834
39337,39337,SD019,bp,eng,unlabeled,RIA4,full,-0.005144995948653244
39338,39338,SD019,bp,eng,unlabeled,LIM9,linear,-0.03756004496829225
39339,39339,SD019,bp,eng,unlabeled,LIM9,full,-0.04606166423616597
39340,39340,SD019,bp,eng,unlabeled,ROF14,linear,-0.03624598193637602
39341,39341,SD019,bp,eng,unlabeled,ROF14,full,-0.050803981610071526
39342,39342,SD019,bp,eng,unlabeled,LA10,linear,-0.0882508767355583
39343,39343,SD019,bp,eng,unlabeled,LA10,full,0.03348279464263645
39344,39344,SD019,bp,eng,unlabeled,RIA16,linear,0.0035424120520394647
39345,39345,SD019,bp,eng,unlabeled,RIA16,full,-0.05172539711836581
39346,39346,SD019,bp,eng,unlabeled,LIA6,linear,-0.07377037200269082
39347,39347,SD019,bp,eng,unlabeled,LIA6,full,0.06406561551625246
39348,39348,SD019,bp,eng,unlabeled,LHH2,linear,-0.2559468286331497
39349,39349,SD019,bp,eng,unlabeled,LHH2,full,-0.03773231395955428
39350,39350,SD019,bp,eng,unlabeled,LHH8,linear,-0.13928583182200888
39351,39351,SD019,bp,eng,unlabeled,LHH8,full,-0.07690247711724899
39352,39352,SD019,bp,eng,unlabeled,RPC9,linear,-0.02944593080169848
39353,39353,SD019,bp,eng,unlabeled,RPC9,full,-0.030128417307163907
39354,39354,SD019,bp,eng,unlabeled,LOF7,linear,-0.02372971730874477
39355,39355,SD019,bp,eng,unlabeled,LOF7,full,-0.013636595518066213
39356,39356,SD019,bp,eng,unlabeled,LIP15,linear,0.00965384690698792
39357,39357,SD019,bp,eng,unlabeled,LIP15,full,0.03782691066407903
39358,39358,SD019,bp,eng,unlabeled,LIP8,linear,0.008695591304068625
39359,39359,SD019,bp,eng,unlabeled,LIP8,full,-0.026798738062882098
39360,39360,SD019,bp,eng,unlabeled,RHH15,linear,0.04214954879690913
39361,39361,SD019,bp,eng,unlabeled,RHH15,full,-0.02574498472873168
39362,39362,SD019,bp,eng,unlabeled,LIP2,linear,-0.1084968578908624
39363,39363,SD019,bp,eng,unlabeled,LIP2,full,0.10092111248152197
39364,39364,SD019,bp,eng,unlabeled,RPC3,linear,0.10078844220608164
39365,39365,SD019,bp,eng,unlabeled,RPC3,full,0.08699925191112695
39366,39366,SD019,bp,eng,unlabeled,LHB9,linear,-0.11112051545674784
39367,39367,SD019,bp,eng,unlabeled,LHB9,full,0.014025438049903194
39368,39368,SD019,bp,eng,unlabeled,LHB14,linear,0.15255795565744354
39369,39369,SD019,bp,eng,unlabeled,LHB14,full,0.0904661349069657
39370,39370,SD019,bp,eng,unlabeled,RPC13,linear,0.10617688917337374
39371,39371,SD019,bp,eng,unlabeled,RPC13,full,0.0777433921761104
39372,39372,SD019,bp,eng,unlabeled,LHB3,linear,0.0927250323024871
39373,39373,SD019,bp,eng,unlabeled,LHB3,full,0.0436693228409558
39374,39374,SD019,bp,eng,unlabeled,LIM11,linear,-0.0820382855263083
39375,39375,SD019,bp,eng,unlabeled,LIM11,full,0.01551972411174414
39376,39376,SD019,bp,eng,unlabeled,LHB13,linear,0.01869554523232787
39377,39377,SD019,bp,eng,unlabeled,LHB13,full,-0.055447476357623295
39378,39378,SD019,bp,eng,unlabeled,RPC14,linear,0.013379436992292413
39379,39379,SD019,bp,eng,unlabeled,RPC14,full,0.022018479776168748
39380,39380,SD019,bp,eng,unlabeled,LHB4,linear,-0.02309779926432201
39381,39381,SD019,bp,eng,unlabeled,LHB4,full,-0.15530293699345427
39382,39382,SD019,bp,eng,unlabeled,LIM16,linear,-0.12110699190562328
39383,39383,SD019,bp,eng,unlabeled,LIM16,full,0.010551943392970529
39384,39384,SD019,bp,eng,unlabeled,LIP12,linear,0.01826792323637998
39385,39385,SD019,bp,eng,unlabeled,LIP12,full,0.0046229369268341956
39386,39386,SD019,bp,eng,unlabeled,LIP5,linear,-0.06470330739062104
39387,39387,SD019,bp,eng,unlabeled,LIP5,full,-0.033717824582741425
39388,39388,SD019,bp,eng,unlabeled,RHH12,linear,-0.04204682140800163
39389,39389,SD019,bp,eng,unlabeled,RHH12,full,-0.01344173197752454
39390,39390,SD019,bp,eng,unlabeled,RPC4,linear,0.07338810478373525
39391,39391,SD019,bp,eng,unlabeled,RPC4,full,0.04648116804121801
39392,39392,SD019,bp,eng,unlabeled,RIA11,linear,0.04326249288860977
39393,39393,SD019,bp,eng,unlabeled,RIA11,full,0.056588048142719664
39394,39394,SD019,bp,eng,unlabeled,LHH5,linear,0.023808308343090917
39395,39395,SD019,bp,eng,unlabeled,LHH5,full,-0.127859894987987
39396,39396,SD019,bp,eng,unlabeled,LIA1,linear,-0.09393267533733053
39397,39397,SD019,bp,eng,unlabeled,LIA1,full,-0.012924731531353869
39398,39398,SD019,bp,eng,unlabeled,ROF13,linear,0.06013645965705704
39399,39399,SD019,bp,eng,unlabeled,ROF13,full,0.09579936950644284
39400,39400,SD019,bp,eng,unlabeled,LIM4,linear,-0.0767163497437279
39401,39401,SD019,bp,eng,unlabeled,LIM4,full,-0.04452136579625634
39402,39402,SD019,bp,eng,unlabeled,RIA9,linear,0.0004639141965983204
39403,39403,SD019,bp,eng,unlabeled,RIA9,full,0.055804412615807326
39404,39404,SD019,bp,eng,unlabeled,RHH7,linear,0.00995412516468373
39405,39405,SD019,bp,eng,unlabeled,RHH7,full,0.03690708857347918
39406,39406,SD019,bp,eng,unlabeled,RIA3,linear,-0.01528314914283286
39407,39407,SD019,bp,eng,unlabeled,RIA3,full,-0.04045283980073737
39408,39408,SD019,bp,eng,unlabeled,RHB12,linear,-0.016787829718546643
39409,39409,SD019,bp,eng,unlabeled,RHB12,full,-0.07435292103862855
39410,39410,SD019,bp,eng,unlabeled,LA3,linear,-0.14736684034699338
39411,39411,SD019,bp,eng,unlabeled,LA3,full,-0.15366881406163202
39412,39412,SD019,bp,eng,unlabeled,RA4,linear,-0.016116534199098132
39413,39413,SD019,bp,eng,unlabeled,RA4,full,-0.05340652603191083
39414,39414,SD019,bp,eng,unlabeled,LHH13,linear,-0.054236639633392036
39415,39415,SD019,bp,eng,unlabeled,LHH13,full,-0.05180853152970903
39416,39416,SD019,bp,eng,unlabeled,RA15,linear,-0.032793778521862015
39417,39417,SD019,bp,eng,unlabeled,RA15,full,-0.062050240281685085
39418,39418,SD019,bp,eng,unlabeled,RIP13,linear,0.02896041580213652
39419,39419,SD019,bp,eng,unlabeled,RIP13,full,-0.048036016059541546
39420,39420,SD019,bp,eng,unlabeled,LA9,linear,-0.053576316241217316
39421,39421,SD019,bp,eng,unlabeled,LA9,full,0.004187011292988799
39422,39422,SD019,bp,eng,unlabeled,RHB6,linear,-0.00438003391261929
39423,39423,SD019,bp,eng,unlabeled,RHB6,full,-0.02240454761269117
39424,39424,SD019,bp,eng,unlabeled,LIA10,linear,-0.028616766412750124
39425,39425,SD019,bp,eng,unlabeled,LIA10,full,-0.024001779989408653
39426,39426,SD019,bp,eng,unlabeled,ROF8,linear,0.019298629462224756
39427,39427,SD019,bp,eng,unlabeled,ROF8,full,-0.04220236867171834
39428,39428,SD019,bp,eng,unlabeled,LPC6,linear,0.020301545614282584
39429,39429,SD019,bp,eng,unlabeled,LPC6,full,0.022366679934939345
39430,39430,SD019,bp,eng,unlabeled,RIP7,linear,0.04421756338934876
39431,39431,SD019,bp,eng,unlabeled,RIP7,full,0.04947485305236773
39432,39432,SD019,bp,eng,unlabeled,ROF2,linear,-0.07355329774995717
39433,39433,SD019,bp,eng,unlabeled,ROF2,full,-0.06690508969921756
39434,39434,SD019,bp,eng,unlabeled,LOF12,linear,-0.042478493536407966
39435,39435,SD019,bp,eng,unlabeled,LOF12,full,-0.1183154718439536
39436,39436,SD019,bp,eng,unlabeled,RHB8,linear,0.03327574436848926
39437,39437,SD019,bp,eng,unlabeled,RHB8,full,-0.013096857435320523
39438,39438,SD019,bp,eng,unlabeled,LIA14,linear,-0.07601746083477759
39439,39439,SD019,bp,eng,unlabeled,LIA14,full,0.0653411637328913
39440,39440,SD019,bp,eng,unlabeled,RHB2,linear,0.1029281196867041
39441,39441,SD019,bp,eng,unlabeled,RHB2,full,0.14534983516597086
39442,39442,SD019,bp,eng,unlabeled,LOF16,linear,-0.08656029270826024
39443,39443,SD019,bp,eng,unlabeled,LOF16,full,-0.05794836423474978
39444,39444,SD019,bp,eng,unlabeled,LPC8,linear,-0.03554805516447492
39445,39445,SD019,bp,eng,unlabeled,LPC8,full,-0.005046339059899554
39446,39446,SD019,bp,eng,unlabeled,ROF6,linear,-0.11821598780172765
39447,39447,SD019,bp,eng,unlabeled,ROF6,full,-0.09504800719138302
39448,39448,SD019,bp,eng,unlabeled,RIP9,linear,-0.027626018383966368
39449,39449,SD019,bp,eng,unlabeled,RIP9,full,-0.04928713725701612
39450,39450,SD019,bp,eng,unlabeled,RIP3,linear,-0.09064193166807627
39451,39451,SD019,bp,eng,unlabeled,RIP3,full,0.04234203470637491
39452,39452,SD019,bp,eng,unlabeled,LPC2,linear,-0.08172673813285389
39453,39453,SD019,bp,eng,unlabeled,LPC2,full,0.003829395453434128
39454,39454,SD019,bp,eng,unlabeled,RIA7,linear,-0.042814264875575284
39455,39455,SD019,bp,eng,unlabeled,RIA7,full,0.02188221118471548
39456,39456,SD019,bp,eng,unlabeled,LPC11,linear,0.03037500156781595
39457,39457,SD019,bp,eng,unlabeled,LPC11,full,0.05085145467176469
39458,39458,SD019,bp,eng,unlabeled,RHH3,linear,-0.10684582276125716
39459,39459,SD019,bp,eng,unlabeled,RHH3,full,-0.11713562501120947
39460,39460,SD019,bp,eng,unlabeled,RHH9,linear,-0.07513804718050487
39461,39461,SD019,bp,eng,unlabeled,RHH9,full,0.0019398747464278796
39462,39462,SD019,bp,eng,unlabeled,RA11,linear,0.005694875134898152
39463,39463,SD019,bp,eng,unlabeled,RA11,full,-0.005220831928928934
39464,39464,SD019,bp,eng,unlabeled,LA7,linear,-0.09865360021454177
39465,39465,SD019,bp,eng,unlabeled,LA7,full,-0.17629711544122836
39466,39466,SD019,bp,eng,unlabeled,LIA5,linear,-0.05599019490032227
39467,39467,SD019,bp,eng,unlabeled,LIA5,full,-0.15081721547652016
39468,39468,SD019,bp,eng,unlabeled,LHH1,linear,0.16397359237496578
39469,39469,SD019,bp,eng,unlabeled,LHH1,full,-0.06878957775902271
39470,39470,SD019,bp,eng,unlabeled,RIA15,linear,-0.02716166355328993
39471,39471,SD019,bp,eng,unlabeled,RIA15,full,0.006942261024474328
39472,39472,SD019,bp,eng,unlabeled,LA13,linear,-0.11463327904132516
39473,39473,SD019,bp,eng,unlabeled,LA13,full,0.03528778364263309
39474,39474,SD019,bp,eng,unlabeled,LIM12,linear,0.07060260307852367
39475,39475,SD019,bp,eng,unlabeled,LIM12,full,0.09030270438948088
39476,39476,SD019,bp,eng,unlabeled,RPC10,linear,-0.04957643674973066
39477,39477,SD019,bp,eng,unlabeled,RPC10,full,-0.03724539385715499
39478,39478,SD019,bp,eng,unlabeled,RHH16,linear,-0.003688595461655653
39479,39479,SD019,bp,eng,unlabeled,RHH16,full,0.009044306093567643
39480,39480,SD019,bp,eng,unlabeled,LIP1,linear,-0.057162676604412425
39481,39481,SD019,bp,eng,unlabeled,LIP1,full,-0.037943082167962765
39482,39482,SD019,bp,eng,unlabeled,LIP16,linear,0.009236069658166913
39483,39483,SD019,bp,eng,unlabeled,LIP16,full,0.024143795374808544
39484,39484,SD019,bp,eng,unlabeled,LOF4,linear,-0.0022752104338642203
39485,39485,SD019,bp,eng,unlabeled,LOF4,full,0.0058244263775466855
39486,39486,SD019,bp,eng,unlabeled,LOF9,linear,-0.004809909629085413
39487,39487,SD019,bp,eng,unlabeled,LOF9,full,-0.01171773459239752
39488,39488,SD019,bp,eng,unlabeled,RPC7,linear,-0.0019501505035787847
39489,39489,SD019,bp,eng,unlabeled,RPC7,full,0.04173842599351375
39490,39490,SD019,bp,eng,unlabeled,LIP6,linear,-0.05121038404312105
39491,39491,SD019,bp,eng,unlabeled,LIP6,full,-0.013205350118264242
39492,39492,SD019,bp,eng,unlabeled,RHH11,linear,0.03271605948252039
39493,39493,SD019,bp,eng,unlabeled,RHH11,full,0.07840436715936311
39494,39494,SD019,bp,eng,unlabeled,LOF3,linear,-0.021049405374758298
39495,39495,SD019,bp,eng,unlabeled,LOF3,full,0.03577549601202281
39496,39496,SD019,bp,eng,unlabeled,LIP11,linear,-0.037786435106121
39497,39497,SD019,bp,eng,unlabeled,LIP11,full,0.00957836987928815
39498,39498,SD019,bp,eng,unlabeled,LIM15,linear,-0.022138378581204227
39499,39499,SD019,bp,eng,unlabeled,LIM15,full,-0.008453664629635954
39500,39500,SD019,bp,eng,unlabeled,LHB7,linear,-0.08650274303456212
39501,39501,SD019,bp,eng,unlabeled,LHB7,full,-0.06921480859639621
39502,39502,SD019,bp,eng,unlabeled,LHB10,linear,-0.09619167478659492
39503,39503,SD019,bp,eng,unlabeled,LHB10,full,0.07264463503667208
39504,39504,SD019,bp,eng,unlabeled,LA14,linear,-0.1187539313082036
39505,39505,SD019,bp,eng,unlabeled,LA14,full,0.03614702381293264
39506,39506,SD019,bp,eng,unlabeled,ROF10,linear,-0.11399177680652815
39507,39507,SD019,bp,eng,unlabeled,ROF10,full,-0.11921168012836438
39508,39508,SD019,bp,eng,unlabeled,LIA8,linear,-0.05385225110991103
39509,39509,SD019,bp,eng,unlabeled,LIA8,full,0.0393913320527668
39510,39510,SD019,bp,eng,unlabeled,LHH6,linear,-0.1338255766761462
39511,39511,SD019,bp,eng,unlabeled,LHH6,full,-0.2262303339076537
39512,39512,SD019,bp,eng,unlabeled,LIA2,linear,-0.028623735098752493
39513,39513,SD019,bp,eng,unlabeled,LIA2,full,-0.07235200899146448
39514,39514,SD019,bp,eng,unlabeled,RIA12,linear,-0.07055595397189231
39515,39515,SD019,bp,eng,unlabeled,RIA12,full,-0.0037438022311597993
39516,39516,SD019,bp,eng,unlabeled,RIP10,linear,-0.00530062119417535
39517,39517,SD019,bp,eng,unlabeled,RIP10,full,-0.005717295830203581
39518,39518,SD019,bp,eng,unlabeled,RA16,linear,0.01528637713102104
39519,39519,SD019,bp,eng,unlabeled,RA16,full,-0.0005211354018003338
39520,39520,SD019,bp,eng,unlabeled,LHH10,linear,-0.02236251771682426
39521,39521,SD019,bp,eng,unlabeled,LHH10,full,-0.04094559237537754
39522,39522,SD019,bp,eng,unlabeled,RA7,linear,-0.0979138035130845
39523,39523,SD019,bp,eng,unlabeled,RA7,full,-0.008580842896433283
39524,39524,SD019,bp,eng,unlabeled,RHH4,linear,-0.05660931282337204
39525,39525,SD019,bp,eng,unlabeled,RHH4,full,-0.09529200524713144
39526,39526,SD019,bp,eng,unlabeled,RHB11,linear,0.0030343145052958358
39527,39527,SD019,bp,eng,unlabeled,RHB11,full,-0.0005494405850726798
39528,39528,SD019,bp,eng,unlabeled,LIM7,linear,0.030173194226041537
39529,39529,SD019,bp,eng,unlabeled,LIM7,full,0.03541653099150177
39530,39530,SD019,bp,eng,unlabeled,LOF11,linear,-0.11217050392831326
39531,39531,SD019,bp,eng,unlabeled,LOF11,full,-0.08466239237820268
39532,39532,SD019,bp,eng,unlabeled,ROF1,linear,0.011751944789704736
39533,39533,SD019,bp,eng,unlabeled,ROF1,full,0.02238823782151549
39534,39534,SD019,bp,eng,unlabeled,RIP4,linear,0.039521364830838464
39535,39535,SD019,bp,eng,unlabeled,RIP4,full,0.034324664010212266
39536,39536,SD019,bp,eng,unlabeled,LPC5,linear,0.048018884893784926
39537,39537,SD019,bp,eng,unlabeled,LPC5,full,0.034663907744730015
39538,39538,SD019,bp,eng,unlabeled,LIA13,linear,0.08004565368740714
39539,39539,SD019,bp,eng,unlabeled,LIA13,full,0.08651338284634406
39540,39540,SD019,bp,eng,unlabeled,RHB5,linear,0.02673792136665318
39541,39541,SD019,bp,eng,unlabeled,RHB5,full,-0.02800165928726123
39542,39542,SD019,bp,eng,unlabeled,RHH6,linear,-0.07164485356062912
39543,39543,SD019,bp,eng,unlabeled,RHH6,full,-0.10010692647439197
39544,39544,SD019,bp,eng,unlabeled,RHB13,linear,-0.03898396348357496
39545,39545,SD019,bp,eng,unlabeled,RHB13,full,-0.04975074409518503
39546,39546,SD019,bp,eng,unlabeled,LPC14,linear,-0.09834962749215127
39547,39547,SD019,bp,eng,unlabeled,LPC14,full,-0.0930065933413778
39548,39548,SD019,bp,eng,unlabeled,RIA2,linear,-0.09640678477841433
39549,39549,SD019,bp,eng,unlabeled,RIA2,full,-0.05542920178702741
39550,39550,SD019,bp,eng,unlabeled,RIA8,linear,0.1668573992248305
39551,39551,SD019,bp,eng,unlabeled,RIA8,full,0.10458911554513092
39552,39552,SD019,bp,eng,unlabeled,LIM5,linear,-0.10511042354624964
39553,39553,SD019,bp,eng,unlabeled,LIM5,full,0.11797254285555475
39554,39554,SD019,bp,eng,unlabeled,RIP12,linear,-0.009544014512683573
39555,39555,SD019,bp,eng,unlabeled,RIP12,full,0.09045353014360558
39556,39556,SD019,bp,eng,unlabeled,LA8,linear,-0.04193037887228386
39557,39557,SD019,bp,eng,unlabeled,LA8,full,-0.0411566101790237
39558,39558,SD019,bp,eng,unlabeled,RA14,linear,-0.08370426268418002
39559,39559,SD019,bp,eng,unlabeled,RA14,full,-0.09226560353979264
39560,39560,SD019,bp,eng,unlabeled,RA5,linear,0.006136610392671082
39561,39561,SD019,bp,eng,unlabeled,RA5,full,-0.02019427820965709
39562,39562,SD019,bp,eng,unlabeled,LHH12,linear,-0.08562702481287339
39563,39563,SD019,bp,eng,unlabeled,LHH12,full,-0.07236188169726136
39564,39564,SD019,bp,eng,unlabeled,LA2,linear,0.049117029025204734
39565,39565,SD019,bp,eng,unlabeled,LA2,full,-0.13959629271759105
39566,39566,SD019,bp,eng,unlabeled,LIA11,linear,-0.08249216336795076
39567,39567,SD019,bp,eng,unlabeled,LIA11,full,-0.06806769014180343
39568,39568,SD019,bp,eng,unlabeled,RHB7,linear,0.009784716273166542
39569,39569,SD019,bp,eng,unlabeled,RHB7,full,-0.029405575157418973
39570,39570,SD019,bp,eng,unlabeled,ROF3,linear,-0.01908968379132677
39571,39571,SD019,bp,eng,unlabeled,ROF3,full,-0.026376994899966696
39572,39572,SD019,bp,eng,unlabeled,LOF13,linear,-0.10110185065628034
39573,39573,SD019,bp,eng,unlabeled,LOF13,full,-0.1328820390049664
39574,39574,SD019,bp,eng,unlabeled,RIP6,linear,0.03732705800149196
39575,39575,SD019,bp,eng,unlabeled,RIP6,full,0.029585101560380963
39576,39576,SD019,bp,eng,unlabeled,ROF9,linear,-0.028046682655358767
39577,39577,SD019,bp,eng,unlabeled,ROF9,full,-0.0672954000044538
39578,39578,SD019,bp,eng,unlabeled,LPC7,linear,-0.0391697433283598
39579,39579,SD019,bp,eng,unlabeled,LPC7,full,-0.048259283948951626
39580,39580,SD019,bp,eng,unlabeled,LHB5,linear,-0.0785705212798552
39581,39581,SD019,bp,eng,unlabeled,LHB5,full,-0.16909021391398332
39582,39582,SD019,bp,eng,unlabeled,RPC15,linear,-0.0539658862613422
39583,39583,SD019,bp,eng,unlabeled,RPC15,full,-0.04342338430576168
39584,39584,SD019,bp,eng,unlabeled,LHB12,linear,0.0961068075935568
39585,39585,SD019,bp,eng,unlabeled,LHB12,full,0.08594739971070517
